product_id,product_name,created_at,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,average_daily_usage,unit_cost,total_value,last_order_date,last_stock_count_date,expiration_date,year,month,day,day_of_week,week_of_year,days_since_last_order,days_since_last_count,days_to_expiration,target_quantity_on_hand
pdct0150,Item KitchenPlus 150,2023-09-07 17:27:52,95.0,10.0,85.0,14.0,39.0,102.0,6.84,1.33,126.35,2023-06-28,2023-08-28,2099-12-31,2023.0,9.0,7.0,3.0,36.0,71.0,10.0,27873.0,95.0
pdct0150,Item KitchenPlus 150,2023-09-24 20:58:35,76.0,15.0,61.0,5.0,21.0,55.0,4.83,30.19,2294.44,2023-06-24,2023-07-13,2099-12-31,2023.0,9.0,24.0,6.0,38.0,92.0,73.0,27856.0,76.0
pdct0150,Item KitchenPlus 150,2023-11-13 08:13:52,81.0,13.0,68.0,10.0,39.0,59.0,5.77,1.2,97.2,2023-10-20,2023-10-25,2099-12-31,2023.0,11.0,13.0,0.0,46.0,24.0,19.0,27806.0,81.0
pdct0150,Item KitchenPlus 150,2023-11-17 13:59:50,46.0,16.0,30.0,6.0,14.0,42.0,2.73,4.31,198.26,2023-10-03,2023-10-16,2099-12-31,2023.0,11.0,17.0,4.0,46.0,45.0,32.0,27802.0,46.0
pdct0150,Item KitchenPlus 150,2024-01-19 09:13:10,82.0,20.0,62.0,9.0,18.0,55.0,3.36,17.74,1454.68,2024-01-15,2024-01-17,2099-12-31,2024.0,1.0,19.0,4.0,3.0,4.0,2.0,27739.0,82.0
pdct0150,Item KitchenPlus 150,2024-02-11 14:27:33,108.0,13.0,95.0,11.0,28.0,62.0,5.21,5.68,613.44,2023-12-27,2023-12-31,2099-12-31,2024.0,2.0,11.0,6.0,6.0,46.0,42.0,27716.0,108.0
pdct0150,Item KitchenPlus 150,2024-05-20 20:54:12,91.0,22.0,69.0,7.0,33.0,86.0,4.74,56.59,5149.69,2024-02-02,2024-05-14,2099-12-31,2024.0,5.0,20.0,0.0,21.0,108.0,6.0,27617.0,91.0
pdct0150,Item KitchenPlus 150,2024-06-21 05:08:23,89.0,17.0,72.0,12.0,39.0,65.0,5.33,19.91,1771.99,2024-03-22,2024-04-26,2099-12-31,2024.0,6.0,21.0,4.0,25.0,91.0,56.0,27585.0,89.0
pdct0150,Item KitchenPlus 150,2024-08-25 19:05:22,84.0,8.0,76.0,7.0,14.0,65.0,3.53,34.06,2861.04,2024-05-28,2024-08-01,2099-12-31,2024.0,8.0,25.0,6.0,34.0,89.0,24.0,27520.0,84.0
pdct0150,Item KitchenPlus 150,2024-09-09 19:40:49,93.0,22.0,71.0,11.0,38.0,103.0,5.95,65.5,6091.5,2024-07-26,2024-08-23,2099-12-31,2024.0,9.0,9.0,0.0,37.0,45.0,17.0,27505.0,93.0
pdct0150,Item KitchenPlus 150,2024-10-01 12:13:21,103.0,19.0,84.0,6.0,25.0,69.0,5.01,11.47,1181.41,2024-06-03,2024-07-04,2099-12-31,2024.0,10.0,1.0,1.0,40.0,120.0,89.0,27483.0,103.0
pdct0151,Item Cuidado+ 151,2023-01-20 22:34:25,68.0,11.0,57.0,7.0,15.0,52.0,2.94,43.46,2955.28,2022-11-25,2023-01-11,2099-12-31,2023.0,1.0,20.0,4.0,3.0,56.0,9.0,28103.0,68.0
pdct0151,Item Cuidado+ 151,2023-02-18 13:45:08,90.0,4.0,86.0,11.0,33.0,44.0,4.12,0.58,52.2,2022-12-24,2022-12-27,2099-12-31,2023.0,2.0,18.0,5.0,7.0,56.0,53.0,28074.0,90.0
pdct0151,Item Cuidado+ 151,2023-08-04 15:29:24,79.0,12.0,67.0,4.0,11.0,31.0,2.36,11.72,925.88,2023-08-04,2023-08-04,2099-12-31,2023.0,8.0,4.0,4.0,31.0,0.0,0.0,27907.0,79.0
pdct0151,Item Cuidado+ 151,2023-12-04 19:16:22,73.0,8.0,65.0,9.0,31.0,60.0,3.42,36.62,2673.26,2023-10-10,2023-11-10,2099-12-31,2023.0,12.0,4.0,0.0,49.0,55.0,24.0,27785.0,73.0
pdct0151,Item Cuidado+ 151,2024-01-10 17:01:44,36.0,9.0,27.0,8.0,17.0,50.0,3.35,22.18,798.48,2023-12-09,2023-12-27,2099-12-31,2024.0,1.0,10.0,2.0,2.0,32.0,14.0,27748.0,36.0
pdct0151,Item Cuidado+ 151,2024-01-15 07:48:37,28.0,6.0,22.0,11.0,19.0,48.0,4.26,2.32,64.96,2023-12-07,2023-12-07,2099-12-31,2024.0,1.0,15.0,0.0,3.0,39.0,39.0,27743.0,28.0
pdct0151,Item Cuidado+ 151,2024-02-24 01:32:20,63.0,9.0,54.0,7.0,25.0,58.0,3.1,65.73,4140.99,2023-11-27,2023-12-25,2099-12-31,2024.0,2.0,24.0,5.0,8.0,89.0,61.0,27703.0,63.0
pdct0151,Item Cuidado+ 151,2024-03-11 16:49:48,65.0,11.0,54.0,3.0,14.0,38.0,1.98,44.15,2869.75,2024-01-06,2024-01-16,2099-12-31,2024.0,3.0,11.0,0.0,11.0,65.0,55.0,27687.0,65.0
pdct0151,Item Cuidado+ 151,2024-04-19 14:20:13,67.0,7.0,60.0,10.0,31.0,56.0,3.64,28.72,1924.24,2024-04-19,2024-04-19,2099-12-31,2024.0,4.0,19.0,4.0,16.0,0.0,0.0,27648.0,67.0
pdct0151,Item Cuidado+ 151,2024-05-09 21:22:37,77.0,12.0,65.0,6.0,10.0,54.0,2.73,48.01,3696.77,2024-03-07,2024-04-14,2099-12-31,2024.0,5.0,9.0,3.0,19.0,63.0,25.0,27628.0,77.0
pdct0151,Item Cuidado+ 151,2024-12-10 03:16:01,52.0,8.0,44.0,6.0,28.0,42.0,3.25,38.93,2024.36,2024-09-21,2024-09-26,2099-12-31,2024.0,12.0,10.0,1.0,50.0,80.0,75.0,27413.0,52.0
pdct0152,Marca TechPro 152,2023-01-15 10:07:14,40.0,8.0,32.0,5.0,22.0,41.0,2.94,35.31,1412.4,2022-11-02,2022-11-13,2099-12-31,2023.0,1.0,15.0,6.0,2.0,74.0,63.0,28108.0,40.0
pdct0152,Marca TechPro 152,2023-04-03 09:26:36,42.0,4.0,38.0,6.0,22.0,27.0,2.52,16.18,679.56,2023-02-08,2023-03-02,2099-12-31,2023.0,4.0,3.0,0.0,14.0,54.0,32.0,28030.0,42.0
pdct0152,Marca TechPro 152,2023-04-14 21:21:09,76.0,7.0,69.0,7.0,24.0,34.0,3.34,1.02,77.52,2023-01-05,2023-01-07,2099-12-31,2023.0,4.0,14.0,4.0,15.0,99.0,97.0,28019.0,76.0
pdct0152,Marca TechPro 152,2023-05-14 10:28:45,29.0,4.0,25.0,5.0,17.0,29.0,1.87,3.58,103.82,2023-03-18,2023-04-16,2099-12-31,2023.0,5.0,14.0,6.0,19.0,57.0,28.0,27989.0,29.0
pdct0152,Marca TechPro 152,2023-05-30 07:35:48,74.0,9.0,65.0,5.0,16.0,39.0,2.48,42.6,3152.4,2023-04-08,2023-04-19,2099-12-31,2023.0,5.0,30.0,1.0,22.0,52.0,41.0,27973.0,74.0
pdct0152,Marca TechPro 152,2023-06-14 00:43:39,65.0,4.0,61.0,4.0,17.0,26.0,2.43,29.18,1896.7,2023-04-22,2023-04-26,2099-12-31,2023.0,6.0,14.0,2.0,24.0,53.0,49.0,27958.0,65.0
pdct0152,Marca TechPro 152,2023-08-18 09:09:00,46.0,10.0,36.0,8.0,20.0,31.0,2.85,39.56,1819.76,2023-08-17,2023-08-18,2099-12-31,2023.0,8.0,18.0,4.0,33.0,1.0,0.0,27893.0,46.0
pdct0152,Marca TechPro 152,2023-11-10 20:08:55,51.0,7.0,44.0,3.0,28.0,41.0,3.19,22.26,1135.26,2023-08-30,2023-10-23,2099-12-31,2023.0,11.0,10.0,4.0,45.0,72.0,18.0,27809.0,51.0
pdct0152,Marca TechPro 152,2023-11-12 22:39:08,44.0,7.0,37.0,9.0,12.0,49.0,3.64,30.96,1362.24,2023-09-17,2023-10-07,2099-12-31,2023.0,11.0,12.0,6.0,45.0,56.0,36.0,27807.0,44.0
pdct0152,Marca TechPro 152,2023-12-11 15:39:21,59.0,7.0,52.0,2.0,10.0,42.0,2.19,1.7,100.3,2023-09-08,2023-10-20,2099-12-31,2023.0,12.0,11.0,0.0,50.0,94.0,52.0,27778.0,59.0
pdct0152,Marca TechPro 152,2024-01-16 15:19:10,61.0,2.0,59.0,5.0,10.0,30.0,2.08,13.39,816.79,2023-10-30,2023-12-24,2099-12-31,2024.0,1.0,16.0,1.0,3.0,78.0,23.0,27742.0,61.0
pdct0152,Marca TechPro 152,2024-02-15 19:29:45,79.0,3.0,76.0,4.0,14.0,28.0,1.96,24.69,1950.51,2023-11-20,2024-01-02,2099-12-31,2024.0,2.0,15.0,3.0,7.0,87.0,44.0,27712.0,79.0
pdct0152,Marca TechPro 152,2024-02-19 03:40:37,63.0,7.0,56.0,2.0,6.0,35.0,1.78,92.44,5823.72,2024-02-19,2024-02-19,2099-12-31,2024.0,2.0,19.0,0.0,8.0,0.0,0.0,27708.0,63.0
pdct0152,Marca TechPro 152,2024-03-27 20:35:16,86.0,10.0,76.0,5.0,14.0,32.0,2.45,18.0,1548.0,2024-01-21,2024-02-12,2099-12-31,2024.0,3.0,27.0,2.0,13.0,66.0,44.0,27671.0,86.0
pdct0152,Marca TechPro 152,2024-05-22 05:22:55,54.0,7.0,47.0,4.0,8.0,33.0,2.59,63.25,3415.5,2024-02-09,2024-05-17,2099-12-31,2024.0,5.0,22.0,2.0,21.0,103.0,5.0,27615.0,54.0
pdct0152,Marca TechPro 152,2024-06-15 19:05:02,43.0,5.0,38.0,5.0,19.0,38.0,2.41,29.96,1288.28,2024-06-05,2024-06-14,2099-12-31,2024.0,6.0,15.0,5.0,24.0,10.0,1.0,27591.0,43.0
pdct0152,Marca TechPro 152,2024-11-04 09:26:43,52.0,13.0,39.0,8.0,22.0,70.0,3.59,23.33,1213.16,2024-09-01,2024-09-24,2099-12-31,2024.0,11.0,4.0,0.0,45.0,64.0,41.0,27449.0,52.0
pdct0152,Marca TechPro 152,2024-11-05 14:13:37,44.0,5.0,39.0,8.0,14.0,49.0,3.47,6.16,271.04,2024-08-27,2024-10-25,2099-12-31,2024.0,11.0,5.0,1.0,45.0,70.0,11.0,27448.0,44.0
pdct0153,Marca TechPro 153,2023-02-07 01:54:48,47.0,9.0,38.0,5.0,13.0,26.0,2.35,1.5,70.5,2023-01-24,2023-01-25,2099-12-31,2023.0,2.0,7.0,1.0,6.0,14.0,13.0,28085.0,47.0
pdct0153,Marca TechPro 153,2023-02-12 08:02:38,31.0,7.0,24.0,6.0,15.0,40.0,2.65,36.57,1133.67,2022-12-28,2022-12-28,2099-12-31,2023.0,2.0,12.0,6.0,6.0,46.0,46.0,28080.0,31.0
pdct0153,Marca TechPro 153,2023-04-04 01:35:30,39.0,8.0,31.0,4.0,14.0,54.0,2.95,7.38,287.82,2023-01-05,2023-03-05,2099-12-31,2023.0,4.0,4.0,1.0,14.0,89.0,30.0,28029.0,39.0
pdct0153,Marca TechPro 153,2023-08-10 20:53:12,58.0,5.0,53.0,3.0,17.0,53.0,2.74,1.37,79.46,2023-05-31,2023-07-01,2099-12-31,2023.0,8.0,10.0,3.0,32.0,71.0,40.0,27901.0,58.0
pdct0153,Marca TechPro 153,2023-09-11 03:49:52,47.0,13.0,34.0,6.0,20.0,37.0,3.18,54.14,2544.58,2023-05-14,2023-07-07,2099-12-31,2023.0,9.0,11.0,0.0,37.0,120.0,66.0,27869.0,47.0
pdct0153,Marca TechPro 153,2023-10-26 09:38:45,40.0,9.0,31.0,6.0,24.0,46.0,2.39,42.16,1686.4,2023-08-10,2023-10-25,2099-12-31,2023.0,10.0,26.0,3.0,43.0,77.0,1.0,27824.0,40.0
pdct0153,Marca TechPro 153,2023-11-21 19:07:05,77.0,6.0,71.0,6.0,17.0,59.0,3.97,28.45,2190.65,2023-08-06,2023-08-18,2099-12-31,2023.0,11.0,21.0,1.0,47.0,107.0,95.0,27798.0,77.0
pdct0153,Marca TechPro 153,2024-03-17 00:04:21,84.0,8.0,76.0,8.0,11.0,48.0,3.6,29.35,2465.4,2024-01-15,2024-02-13,2099-12-31,2024.0,3.0,17.0,6.0,11.0,62.0,33.0,27681.0,84.0
pdct0153,Marca TechPro 153,2024-04-03 00:41:34,39.0,10.0,29.0,8.0,13.0,61.0,3.51,58.85,2295.15,2023-12-20,2024-02-17,2099-12-31,2024.0,4.0,3.0,2.0,14.0,105.0,46.0,27664.0,39.0
pdct0153,Marca TechPro 153,2024-04-16 04:58:01,88.0,10.0,78.0,2.0,4.0,19.0,1.27,73.11,6433.68,2024-03-29,2024-04-08,2099-12-31,2024.0,4.0,16.0,1.0,16.0,18.0,8.0,27651.0,88.0
pdct0153,Marca TechPro 153,2024-06-12 03:41:06,41.0,10.0,31.0,3.0,14.0,26.0,2.12,0.74,30.34,2024-05-29,2024-05-30,2099-12-31,2024.0,6.0,12.0,2.0,24.0,14.0,13.0,27594.0,41.0
pdct0153,Marca TechPro 153,2024-09-24 01:30:07,65.0,5.0,60.0,3.0,6.0,25.0,1.68,24.71,1606.15,2024-07-16,2024-09-03,2099-12-31,2024.0,9.0,24.0,1.0,39.0,70.0,21.0,27490.0,65.0
pdct0153,Marca TechPro 153,2024-12-11 08:44:49,54.0,11.0,43.0,5.0,10.0,49.0,2.52,57.57,3108.78,2024-11-15,2024-11-18,2099-12-31,2024.0,12.0,11.0,2.0,50.0,26.0,23.0,27412.0,54.0
pdct0153,Marca TechPro 153,2024-12-28 16:03:36,35.0,8.0,27.0,2.0,6.0,12.0,1.01,38.93,1362.55,2024-09-29,2024-11-23,2099-12-31,2024.0,12.0,28.0,5.0,52.0,90.0,35.0,27395.0,35.0
pdct0154,Marca Del Campo 154,2023-01-10 05:39:32,139.0,15.0,124.0,18.0,61.0,111.0,6.12,44.03,6120.17,2022-11-11,2022-12-22,2023-12-05,2023.0,1.0,10.0,1.0,2.0,60.0,19.0,328.0,139.0
pdct0154,Marca Del Campo 154,2023-08-28 15:34:29,121.0,20.0,101.0,6.0,17.0,50.0,2.52,2.43,294.03,2023-08-02,2023-08-25,2024-08-20,2023.0,8.0,28.0,0.0,35.0,26.0,3.0,357.0,121.0
pdct0154,Marca Del Campo 154,2023-10-04 07:55:18,120.0,22.0,98.0,14.0,43.0,101.0,5.31,15.5,1860.0,2023-07-28,2023-09-02,2024-04-03,2023.0,10.0,4.0,2.0,40.0,68.0,32.0,181.0,120.0
pdct0154,Marca Del Campo 154,2023-10-31 23:31:47,124.0,19.0,105.0,14.0,42.0,108.0,7.33,27.91,3460.84,2023-09-11,2023-09-15,2024-09-07,2023.0,10.0,31.0,1.0,44.0,50.0,46.0,311.0,124.0
pdct0154,Marca Del Campo 154,2023-12-27 16:03:58,95.0,22.0,73.0,18.0,45.0,79.0,6.51,71.91,6831.45,2023-09-03,2023-09-22,2023-12-17,2023.0,12.0,27.0,2.0,52.0,115.0,96.0,0.0,95.0
pdct0154,Marca Del Campo 154,2024-01-09 09:32:36,111.0,25.0,86.0,23.0,39.0,130.0,9.05,6.23,691.53,2023-12-05,2023-12-14,2024-12-31,2024.0,1.0,9.0,1.0,2.0,35.0,26.0,356.0,111.0
pdct0154,Marca Del Campo 154,2024-03-23 11:50:52,104.0,13.0,91.0,8.0,27.0,141.0,7.2,3.33,346.32,2024-01-23,2024-02-17,2024-09-09,2024.0,3.0,23.0,5.0,12.0,60.0,35.0,169.0,104.0
pdct0154,Marca Del Campo 154,2024-05-23 12:24:07,123.0,19.0,104.0,15.0,33.0,65.0,4.89,15.89,1954.47,2024-02-06,2024-04-23,2024-04-17,2024.0,5.0,23.0,3.0,21.0,107.0,30.0,0.0,123.0
pdct0154,Marca Del Campo 154,2024-06-07 18:37:02,132.0,16.0,116.0,4.0,24.0,36.0,3.14,7.28,960.96,2024-02-24,2024-05-09,2025-05-18,2024.0,6.0,7.0,4.0,23.0,104.0,29.0,344.0,132.0
pdct0154,Marca Del Campo 154,2024-09-02 08:34:52,126.0,13.0,113.0,13.0,40.0,173.0,9.78,21.04,2651.04,2024-08-12,2024-08-17,2025-06-08,2024.0,9.0,2.0,0.0,36.0,21.0,16.0,278.0,126.0
pdct0154,Marca Del Campo 154,2024-11-22 11:59:09,121.0,24.0,97.0,8.0,68.0,100.0,7.38,63.06,7630.26,2024-08-19,2024-11-12,2024-11-24,2024.0,11.0,22.0,4.0,47.0,95.0,10.0,1.0,121.0
pdct0154,Marca Del Campo 154,2024-12-19 23:51:14,118.0,22.0,96.0,14.0,45.0,104.0,7.71,16.19,1910.42,2024-10-11,2024-11-10,2024-11-24,2024.0,12.0,19.0,3.0,51.0,69.0,39.0,0.0,118.0
pdct0155,Producto NaturalDrip 155,2023-05-15 14:19:19,93.0,22.0,71.0,13.0,29.0,70.0,5.5,67.71,6297.03,2023-04-04,2023-04-09,2023-05-17,2023.0,5.0,15.0,0.0,20.0,41.0,36.0,1.0,93.0
pdct0155,Producto NaturalDrip 155,2023-07-21 14:33:07,135.0,15.0,120.0,13.0,59.0,89.0,7.63,31.46,4247.1,2023-04-14,2023-07-19,2024-05-06,2023.0,7.0,21.0,4.0,29.0,98.0,2.0,289.0,135.0
pdct0155,Producto NaturalDrip 155,2023-08-16 08:27:41,100.0,17.0,83.0,8.0,54.0,103.0,5.78,6.6,660.0,2023-04-24,2023-06-26,2024-03-24,2023.0,8.0,16.0,2.0,33.0,114.0,51.0,220.0,100.0
pdct0155,Producto NaturalDrip 155,2023-09-04 08:44:41,101.0,20.0,81.0,12.0,23.0,52.0,4.5,2.57,259.57,2023-05-15,2023-08-26,2024-05-30,2023.0,9.0,4.0,0.0,36.0,112.0,9.0,268.0,101.0
pdct0155,Producto NaturalDrip 155,2023-09-14 18:42:42,97.0,19.0,78.0,5.0,15.0,34.0,2.28,41.3,4006.1,2023-09-13,2023-09-14,2023-07-26,2023.0,9.0,14.0,3.0,37.0,1.0,0.0,0.0,97.0
pdct0155,Producto NaturalDrip 155,2023-10-12 18:09:20,75.0,22.0,53.0,10.0,19.0,84.0,4.71,8.46,634.5,2023-10-06,2023-10-07,2024-10-03,2023.0,10.0,12.0,3.0,41.0,6.0,5.0,356.0,75.0
pdct0155,Producto NaturalDrip 155,2023-12-29 19:29:51,91.0,14.0,77.0,24.0,79.0,97.0,8.19,53.41,4860.31,2023-11-08,2023-11-21,2024-08-06,2023.0,12.0,29.0,4.0,52.0,51.0,38.0,220.0,91.0
pdct0155,Producto NaturalDrip 155,2024-05-01 22:14:32,127.0,17.0,110.0,16.0,52.0,118.0,6.53,20.45,2597.15,2024-04-23,2024-05-01,2024-11-16,2024.0,5.0,1.0,2.0,18.0,8.0,0.0,198.0,127.0
pdct0155,Producto NaturalDrip 155,2024-07-03 07:22:22,118.0,17.0,101.0,8.0,14.0,53.0,3.7,44.89,5297.02,2024-06-21,2024-07-03,2024-11-24,2024.0,7.0,3.0,2.0,27.0,12.0,0.0,143.0,118.0
pdct0155,Producto NaturalDrip 155,2024-10-04 19:22:19,110.0,19.0,91.0,15.0,22.0,81.0,6.13,50.02,5502.2,2024-08-19,2024-09-23,2025-02-24,2024.0,10.0,4.0,4.0,40.0,46.0,11.0,142.0,110.0
pdct0156,Producto NaturalDrip 156,2023-02-10 11:18:35,100.0,21.0,79.0,12.0,70.0,100.0,7.08,17.56,1756.0,2023-02-01,2023-02-05,2023-09-04,2023.0,2.0,10.0,4.0,6.0,9.0,5.0,205.0,100.0
pdct0156,Producto NaturalDrip 156,2023-03-14 00:36:13,93.0,13.0,80.0,5.0,15.0,78.0,4.02,49.6,4612.8,2023-02-15,2023-03-02,2023-10-29,2023.0,3.0,14.0,1.0,11.0,27.0,12.0,228.0,93.0
pdct0156,Producto NaturalDrip 156,2023-06-30 01:56:40,123.0,27.0,96.0,9.0,51.0,106.0,6.33,31.61,3888.03,2023-05-13,2023-06-23,2023-05-19,2023.0,6.0,30.0,4.0,26.0,48.0,7.0,0.0,123.0
pdct0156,Producto NaturalDrip 156,2023-08-22 09:21:41,112.0,20.0,92.0,10.0,38.0,84.0,4.24,17.0,1904.0,2023-05-19,2023-07-14,2024-08-18,2023.0,8.0,22.0,1.0,34.0,95.0,39.0,361.0,112.0
pdct0156,Producto NaturalDrip 156,2023-09-08 20:02:57,143.0,19.0,124.0,13.0,28.0,97.0,6.65,21.32,3048.76,2023-08-02,2023-08-22,2023-12-03,2023.0,9.0,8.0,4.0,36.0,37.0,17.0,85.0,143.0
pdct0156,Producto NaturalDrip 156,2023-12-08 14:52:29,128.0,24.0,104.0,4.0,19.0,46.0,2.97,11.74,1502.72,2023-09-07,2023-10-09,2024-07-16,2023.0,12.0,8.0,4.0,49.0,92.0,60.0,220.0,128.0
pdct0156,Producto NaturalDrip 156,2024-03-29 15:32:59,110.0,13.0,97.0,9.0,42.0,103.0,7.07,40.72,4479.2,2024-01-19,2024-03-15,2024-06-19,2024.0,3.0,29.0,4.0,13.0,70.0,14.0,81.0,110.0
pdct0156,Producto NaturalDrip 156,2024-04-09 10:17:41,119.0,16.0,103.0,13.0,28.0,94.0,6.86,32.61,3880.59,2024-02-08,2024-03-16,2024-11-08,2024.0,4.0,9.0,1.0,15.0,61.0,24.0,212.0,119.0
pdct0156,Producto NaturalDrip 156,2024-07-25 23:16:02,80.0,20.0,60.0,9.0,32.0,139.0,7.47,58.12,4649.6,2024-06-08,2024-06-12,2024-11-19,2024.0,7.0,25.0,3.0,30.0,47.0,43.0,116.0,80.0
pdct0156,Producto NaturalDrip 156,2024-12-19 08:36:37,89.0,28.0,61.0,13.0,39.0,69.0,5.02,12.93,1150.77,2024-12-02,2024-12-16,2024-12-23,2024.0,12.0,19.0,3.0,51.0,17.0,3.0,3.0,89.0
pdct0157,Producto Higienix 157,2023-02-17 06:44:26,50.0,11.0,39.0,11.0,46.0,93.0,4.84,27.76,1388.0,2022-11-01,2022-12-11,2099-12-31,2023.0,2.0,17.0,4.0,7.0,108.0,68.0,28075.0,50.0
pdct0157,Producto Higienix 157,2023-06-01 01:25:35,75.0,13.0,62.0,4.0,24.0,43.0,2.7,35.31,2648.25,2023-06-01,2023-06-01,2099-12-31,2023.0,6.0,1.0,3.0,22.0,0.0,0.0,27971.0,75.0
pdct0157,Producto Higienix 157,2023-09-07 03:03:44,98.0,15.0,83.0,6.0,27.0,50.0,3.61,29.58,2898.84,2023-08-09,2023-08-25,2099-12-31,2023.0,9.0,7.0,3.0,36.0,29.0,13.0,27873.0,98.0
pdct0157,Producto Higienix 157,2023-12-15 10:58:58,94.0,13.0,81.0,9.0,27.0,73.0,4.85,17.68,1661.92,2023-09-14,2023-10-08,2099-12-31,2023.0,12.0,15.0,4.0,50.0,92.0,68.0,27774.0,94.0
pdct0157,Producto Higienix 157,2024-01-28 09:21:24,66.0,13.0,53.0,9.0,39.0,95.0,4.97,54.56,3600.96,2024-01-23,2024-01-28,2099-12-31,2024.0,1.0,28.0,6.0,4.0,5.0,0.0,27730.0,66.0
pdct0157,Producto Higienix 157,2024-07-06 13:32:41,90.0,12.0,78.0,10.0,31.0,73.0,4.7,62.64,5637.6,2024-06-28,2024-07-04,2099-12-31,2024.0,7.0,6.0,5.0,27.0,8.0,2.0,27570.0,90.0
pdct0157,Producto Higienix 157,2024-07-20 15:35:54,112.0,14.0,98.0,13.0,30.0,97.0,5.87,38.23,4281.76,2024-07-17,2024-07-17,2099-12-31,2024.0,7.0,20.0,5.0,29.0,3.0,3.0,27556.0,112.0
pdct0157,Producto Higienix 157,2024-11-25 01:33:15,69.0,9.0,60.0,7.0,11.0,49.0,3.22,1.86,128.34,2024-10-05,2024-11-17,2099-12-31,2024.0,11.0,25.0,0.0,48.0,51.0,8.0,27428.0,69.0
pdct0158,Producto TechPro 158,2023-03-25 03:34:53,58.0,8.0,50.0,6.0,10.0,34.0,2.33,30.55,1771.9,2023-02-02,2023-02-14,2099-12-31,2023.0,3.0,25.0,5.0,12.0,51.0,39.0,28039.0,58.0
pdct0158,Producto TechPro 158,2024-03-27 21:20:31,88.0,4.0,84.0,3.0,15.0,54.0,3.33,15.25,1342.0,2024-02-17,2024-03-18,2099-12-31,2024.0,3.0,27.0,2.0,13.0,39.0,9.0,27671.0,88.0
pdct0158,Producto TechPro 158,2024-04-22 12:56:58,41.0,9.0,32.0,7.0,19.0,65.0,3.27,35.66,1462.06,2024-04-20,2024-04-20,2099-12-31,2024.0,4.0,22.0,0.0,17.0,2.0,2.0,27645.0,41.0
pdct0158,Producto TechPro 158,2024-05-20 03:40:59,44.0,9.0,35.0,3.0,8.0,31.0,2.32,26.85,1181.4,2024-02-19,2024-02-26,2099-12-31,2024.0,5.0,20.0,0.0,21.0,91.0,84.0,27617.0,44.0
pdct0158,Producto TechPro 158,2024-05-21 05:19:37,44.0,9.0,35.0,3.0,12.0,40.0,2.27,4.59,201.96,2024-02-12,2024-03-09,2099-12-31,2024.0,5.0,21.0,1.0,21.0,99.0,73.0,27616.0,44.0
pdct0158,Producto TechPro 158,2024-08-13 21:57:10,66.0,12.0,54.0,7.0,10.0,35.0,2.75,12.72,839.52,2024-06-04,2024-07-08,2099-12-31,2024.0,8.0,13.0,1.0,33.0,70.0,36.0,27532.0,66.0
pdct0158,Producto TechPro 158,2024-08-24 15:10:26,42.0,6.0,36.0,5.0,16.0,38.0,2.62,50.03,2101.26,2024-05-05,2024-07-23,2099-12-31,2024.0,8.0,24.0,5.0,34.0,111.0,32.0,27521.0,42.0
pdct0158,Producto TechPro 158,2024-11-03 22:44:34,53.0,9.0,44.0,4.0,11.0,42.0,2.28,57.73,3059.69,2024-08-14,2024-10-27,2099-12-31,2024.0,11.0,3.0,6.0,44.0,81.0,7.0,27450.0,53.0
pdct0158,Producto TechPro 158,2024-12-01 06:52:13,48.0,10.0,38.0,6.0,20.0,37.0,2.46,51.13,2454.24,2024-08-24,2024-11-13,2099-12-31,2024.0,12.0,1.0,6.0,48.0,99.0,18.0,27422.0,48.0
pdct0158,Producto TechPro 158,2024-12-10 13:59:21,75.0,11.0,64.0,5.0,26.0,34.0,2.96,8.18,613.5,2024-11-30,2024-12-10,2099-12-31,2024.0,12.0,10.0,1.0,50.0,10.0,0.0,27413.0,75.0
pdct0159,Marca ToolKing 159,2023-01-01 12:44:28,36.0,10.0,26.0,3.0,7.0,24.0,1.94,68.93,2481.48,2022-11-20,2022-12-29,2099-12-31,2023.0,1.0,1.0,6.0,52.0,42.0,3.0,28122.0,36.0
pdct0159,Marca ToolKing 159,2023-01-20 01:07:10,37.0,10.0,27.0,4.0,21.0,59.0,3.47,53.63,1984.31,2022-12-10,2023-01-14,2099-12-31,2023.0,1.0,20.0,4.0,3.0,41.0,6.0,28103.0,37.0
pdct0159,Marca ToolKing 159,2023-01-22 20:57:51,40.0,7.0,33.0,4.0,11.0,53.0,2.74,39.1,1564.0,2022-11-08,2023-01-18,2099-12-31,2023.0,1.0,22.0,6.0,3.0,75.0,4.0,28101.0,40.0
pdct0159,Marca ToolKing 159,2023-02-20 01:47:18,66.0,5.0,61.0,10.0,27.0,48.0,3.56,22.77,1502.82,2023-01-09,2023-02-12,2099-12-31,2023.0,2.0,20.0,0.0,8.0,42.0,8.0,28072.0,66.0
pdct0159,Marca ToolKing 159,2023-03-12 07:49:45,62.0,9.0,53.0,4.0,16.0,40.0,2.37,2.14,132.68,2022-12-11,2023-02-25,2099-12-31,2023.0,3.0,12.0,6.0,10.0,91.0,15.0,28052.0,62.0
pdct0159,Marca ToolKing 159,2023-03-31 06:26:57,59.0,7.0,52.0,7.0,12.0,31.0,2.45,59.4,3504.6,2023-02-17,2023-03-17,2099-12-31,2023.0,3.0,31.0,4.0,13.0,42.0,14.0,28033.0,59.0
